"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"Battery"|"Volts"|0.0|20.0|1,"AccelX"|"G"|-3.0|3.0|50,"AccelY"|"G"|-3.0|3.0|50,"AccelZ"|"G"|-3.0|3.0|50,"Yaw"|"Deg/Sec"|-300.0|300.0|50,"Pitch"|"Deg/Sec"|-300.0|300.0|50,"Roll"|"Deg/Sec"|-300.0|300.0|50,"Latitude"|"Degrees"|-180.0|180.0|50,"Longitude"|"Degrees"|-180.0|180.0|50,"Speed"|"MPH"|0.0|150.0|50,"Distance"|"Miles"|0.0|0.0|50,"Altitude"|"Feet"|0.0|4000.0|50,"GPSSats"|""|0|20|50,"GPSQual"|""|0|5|50,"GPSDOP"|""|0.0|20.0|50,"LapCount"|""|0|0|50,"LapTime"|"Min"|0.0|0.0|50,"Sector"|""|0|0|50,"SectorTime"|"Min"|0.0|0.0|50,"PredTime"|"Min"|0.0|0.0|5,"ElapsedTime"|"Min"|0.0|0.0|50,"CurrentLap"|""|0|0|50
706239,1454563563320,,-0.16,-0.11,1.01,-0.1,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
706259,1454563563340,,-0.16,-0.11,1.02,-0.1,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
706279,1454563563360,,-0.16,-0.1,1.02,-0.0,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
706299,1454563563380,,-0.16,-0.1,1.02,-0.1,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
706323,1454563563404,,-0.16,-0.11,1.02,-0.0,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
706343,1454563563424,,-0.16,-0.11,1.02,-0.0,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
706363,1454563563444,,-0.16,-0.11,1.02,-0.0,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
706383,1454563563464,,-0.16,-0.11,1.02,-0.1,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,0.0,0.0,0
706407,1454563563488,,-0.16,-0.11,1.02,-0.1,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
706427,1454563563508,,-0.16,-0.1,1.02,-0.1,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
706447,1454563563528,,-0.16,-0.11,1.02,-0.1,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
706467,1454563563548,,-0.16,-0.1,1.01,-0.1,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
706490,1454563563571,,-0.16,-0.1,1.02,-0.1,1.3,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
706510,1454563563592,,-0.16,-0.1,1.02,-0.0,1.3,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
706530,1454563563612,,-0.16,-0.1,1.01,-0.0,1.3,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
706550,1454563563632,,-0.16,-0.1,1.01,-0.0,1.3,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
706570,1454563563652,,-0.16,-0.1,1.01,-0.0,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
706593,1454563563675,,-0.16,-0.1,1.01,-0.0,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,0.0,0.0,0
706613,1454563563693,,-0.16,-0.11,1.01,-0.0,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
706633,1454563563713,,-0.16,-0.11,1.01,-0.1,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
706653,1454563563733,,-0.16,-0.11,1.01,-0.1,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
706677,1454563563757,,-0.16,-0.11,1.01,-0.0,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
706697,1454563563777,,-0.16,-0.11,1.02,-0.1,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
706717,1454563563798,,-0.16,-0.1,1.02,-0.1,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
706737,1454563563818,,-0.16,-0.1,1.01,-0.1,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
706757,1454563563838,,-0.16,-0.11,1.01,-0.1,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
706781,1454563563862,,-0.16,-0.11,1.01,-0.0,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
706801,1454563563882,,-0.16,-0.11,1.01,-0.1,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,0.0,0.0,0
706821,1454563563894,,-0.16,-0.11,1.01,-0.1,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
706841,1454563563914,,-0.16,-0.11,1.01,-0.1,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
706868,1454563563941,,-0.16,-0.11,1.01,-0.1,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
706888,1454563563961,,-0.16,-0.11,1.01,-0.1,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
706908,1454563563981,,-0.16,-0.11,1.01,-0.1,1.4,-0.4,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
706928,1454563564009,,-0.16,-0.11,1.01,-0.1,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
706954,1454563564035,,-0.16,-0.1,1.01,-0.1,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
706974,1454563564055,,-0.16,-0.11,1.01,-0.1,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
706994,1454563564075,,-0.16,-0.11,1.01,-0.1,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
707014,1454563564095,4.47,-0.16,-0.11,1.01,-0.1,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,0.0,0.0,0
707034,1454563564115,,-0.16,-0.11,1.01,-0.1,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
707058,1454563564139,,-0.16,-0.11,1.01,-0.1,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
707078,1454563564159,,-0.16,-0.11,1.01,-0.1,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
707098,1454563564179,,-0.16,-0.11,1.01,-0.1,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
707118,1454563564198,,-0.16,-0.11,1.01,-0.1,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
707142,1454563564222,,-0.16,-0.11,1.01,-0.1,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
707162,1454563564242,,-0.16,-0.11,1.01,-0.1,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
707182,1454563564262,,-0.16,-0.11,1.01,-0.1,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
707202,1454563564282,,-0.16,-0.11,1.01,-0.1,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
707222,1454563564303,,-0.16,-0.11,1.02,-0.1,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,0.0,0.0,0
707245,1454563564326,,-0.16,-0.11,1.02,-0.1,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
707265,1454563564346,,-0.16,-0.11,1.02,-0.1,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
707285,1454563564366,,-0.16,-0.11,1.02,-0.1,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
707305,1454563564386,,-0.16,-0.11,1.02,-0.1,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
707328,1454563564408,,-0.16,-0.11,1.02,-0.1,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
707348,1454563564428,,-0.16,-0.11,1.02,-0.1,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
707368,1454563564448,,-0.16,-0.11,1.02,-0.1,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
707388,1454563564468,,-0.16,-0.11,1.02,-0.1,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
707412,1454563564493,,-0.16,-0.11,1.02,-0.1,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
707432,1454563564513,,-0.16,-0.11,1.02,-0.1,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,0.0,0.0,0
707452,1454563564533,,-0.16,-0.11,1.02,-0.1,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
707472,1454563564553,,-0.16,-0.11,1.01,-0.1,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
707492,1454563564573,,-0.16,-0.11,1.02,-0.1,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
707516,1454563564597,,-0.16,-0.11,1.01,-0.0,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
707536,1454563564617,,-0.16,-0.11,1.02,-0.1,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
707556,1454563564637,,-0.16,-0.11,1.01,-0.1,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
707576,1454563564657,,-0.16,-0.11,1.02,-0.1,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
707600,1454563564681,,-0.16,-0.11,1.02,-0.1,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
707620,1454563564700,,-0.16,-0.11,1.02,-0.1,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
707640,1454563564720,,-0.16,-0.11,1.02,-0.1,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,0.0,0.0,0
707660,1454563564740,,-0.16,-0.11,1.02,-0.1,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
707680,1454563564760,,-0.16,-0.11,1.02,-0.1,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
707704,1454563564784,,-0.16,-0.11,1.02,-0.1,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
707724,1454563564805,,-0.16,-0.11,1.02,-0.1,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
707744,1454563564825,,-0.16,-0.11,1.02,-0.1,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
707764,1454563564845,,-0.16,-0.11,1.02,-0.1,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
707788,1454563564869,,-0.16,-0.11,1.01,-0.1,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
707808,1454563564889,,-0.16,-0.11,1.02,-0.1,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
707828,1454563564901,,-0.16,-0.11,1.01,-0.0,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
707848,1454563564921,,-0.16,-0.11,1.01,-0.0,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,0.0,0.0,0
707875,1454563564948,,-0.16,-0.11,1.01,-0.0,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
707895,1454563564968,,-0.16,-0.11,1.01,-0.1,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
707915,1454563564993,,-0.16,-0.11,1.01,-0.0,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
707935,1454563565013,,-0.16,-0.11,1.01,-0.1,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
707955,1454563565033,,-0.16,-0.11,1.01,-0.1,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
707978,1454563565056,,-0.16,-0.11,1.01,-0.1,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
707999,1454563565077,,-0.16,-0.11,1.01,-0.0,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
708019,1454563565100,,-0.16,-0.11,1.01,-0.0,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
708039,1454563565120,,-0.16,-0.11,1.01,-0.0,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
708062,1454563565143,4.41,-0.16,-0.11,1.01,-0.0,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,0.0,0.0,0
708082,1454563565163,,-0.16,-0.11,1.01,-0.1,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
708102,1454563565183,,-0.16,-0.11,1.01,-0.1,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
708122,1454563565203,,-0.16,-0.11,1.01,-0.1,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
708142,1454563565223,,-0.16,-0.11,1.02,-0.1,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
708166,1454563565247,,-0.16,-0.11,1.02,-0.1,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
708186,1454563565267,,-0.16,-0.11,1.02,-0.1,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
708206,1454563565287,,-0.16,-0.11,1.01,-0.1,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
708226,1454563565307,,-0.16,-0.11,1.01,-0.1,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
708250,1454563565331,,-0.16,-0.11,1.01,-0.1,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
708270,1454563565351,,-0.16,-0.11,1.01,-0.1,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,0.0,0.0,0
708290,1454563565371,,-0.16,-0.11,1.01,-0.1,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
708310,1454563565391,,-0.16,-0.11,1.01,-0.1,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
708335,1454563565416,,-0.16,-0.11,1.01,-0.1,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
708355,1454563565436,,-0.16,-0.11,1.01,-0.1,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
708375,1454563565456,,-0.16,-0.11,1.01,-0.0,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
708395,1454563565476,,-0.16,-0.11,1.01,-0.0,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
708415,1454563565496,,-0.16,-0.11,1.01,-0.0,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
708439,1454563565520,,-0.16,-0.11,1.01,-0.0,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
708459,1454563565540,,-0.16,-0.11,1.01,-0.0,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
708479,1454563565560,,-0.16,-0.11,1.01,-0.0,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,0.0,0.0,0
708499,1454563565580,,-0.16,-0.11,1.01,-0.0,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
708523,1454563565603,,-0.16,-0.11,1.01,-0.1,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
708543,1454563565623,,-0.16,-0.11,1.02,-0.1,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
708563,1454563565643,,-0.16,-0.11,1.02,-0.0,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
708583,1454563565663,,-0.16,-0.11,1.02,-0.0,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
708603,1454563565683,,-0.16,-0.11,1.02,-0.0,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
708627,1454563565707,,-0.16,-0.11,1.02,-0.0,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
708647,1454563565727,,-0.16,-0.11,1.02,-0.1,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
708667,1454563565747,,-0.16,-0.11,1.02,-0.1,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
708687,1454563565767,,-0.16,-0.1708687,1454563565767,,-0.16,-0.11,1.02,-0.0,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,0.0,0.0,0
708726,1454563565816,,-0.16,-0.11,1.02,-0.0,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
708746,1454563565836,,-0.16,-0.11,1.02,-0.1,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
708766,1454563565856,,-0.16,-0.11,1.02,-0.1,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
708786,1454563565876,,-0.16,-0.11,1.02,-0.1,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
708809,1454563565892,,-0.16,-0.11,1.02,-0.1,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
708829,1454563565912,,-0.16,-0.11,1.02,-0.1,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
708849,1454563565932,,-0.16,-0.11,1.02,-0.1,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
708869,1454563565952,,-0.16,-0.11,1.02,-0.1,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
708889,1454563565972,,-0.16,-0.11,1.02,-0.1,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
708913,1454563566003,,-0.16,-0.11,1.02,-0.1,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,0.0,0.0,0
708933,1454563566023,,-0.16,-0.11,1.02,-0.1,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
708953,1454563566043,,-0.16,-0.11,1.02,-0.1,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
708973,1454563566063,,-0.16,-0.11,1.02,-0.1,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
708997,1454563566087,,-0.16,-0.11,1.02,-0.1,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
709017,1454563566107,,-0.16,-0.11,1.02,-0.1,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
709037,1454563566127,,-0.16,-0.11,1.02,-0.1,1.3,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
709057,1454563566147,,-0.16,-0.11,1.02,-0.1,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
709081,1454563566171,,-0.16,-0.11,1.01,-0.1,1.3,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
709101,1454563566191,,-0.16,-0.11,1.01,-0.1,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
709121,1454563566211,4.4,-0.16,-0.11,1.02,-0.1,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,0.0,0.0,0
709141,1454563566231,,-0.16,-0.11,1.02,-0.1,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
709161,1454563566251,,-0.16,-0.11,1.01,-0.1,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
709185,1454563566275,,-0.16,-0.11,1.01,-0.1,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
709205,1454563566296,,-0.16,-0.11,1.01,-0.1,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
709225,1454563566316,,-0.16,-0.11,1.02,-0.1,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
709245,1454563566336,,-0.16,-0.11,1.02,-0.1,1.3,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
709269,1454563566360,,-0.16,-0.11,1.02,-0.1,1.3,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
709289,1454563566380,,-0.16,-0.11,1.01,-0.1,1.3,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
709309,1454563566399,,-0.16,-0.11,1.02,-0.1,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
709329,1454563566419,,-0.16,-0.11,1.02,-0.1,1.3,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,0.0,0.0,0
709349,1454563566439,,-0.16,-0.11,1.01,-0.1,1.3,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
709373,1454563566463,,-0.16,-0.11,1.01,-0.1,1.3,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
